2026-01-07 10:33:44,451 | INFO | MainProcess | === Start solve() ===
2026-01-07 10:39:19,466 | ERROR | Process-3 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 10:46:49,815 | RESULT | Process-3 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 10:46:50,065 | INFO | MainProcess | Found a solution 60
2026-01-07 10:46:50,065 | INFO | MainProcess | [Test k=333, w=60] Time: 456.25 seconds
2026-01-07 10:46:50,621 | INFO | Process-4 | Number of clauses before symmetry breaking: 1
2026-01-07 10:46:50,621 | INFO | Process-4 | Number of clauses after symmetry breaking: 166
2026-01-07 10:46:54,115 | INFO | Process-4 | Number of variables: 444112
2026-01-07 10:46:54,115 | INFO | Process-4 | Number of clauses: 2152361
2026-01-07 10:46:54,116 | INFO | Process-4 | Real nums of clauses: 2155781
2026-01-07 10:46:54,116 | INFO | Process-4 | Real nums of variables: 444110
2026-01-07 10:46:55,811 | INFO | Process-4 | CNF written to cnf/v2\P_n445_k333\P_n445_k333_w61.cnf
2026-01-07 10:46:55,811 | ERROR | Process-4 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 10:54:31,443 | RESULT | Process-4 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 10:54:31,698 | INFO | MainProcess | Found a solution 61
2026-01-07 10:54:31,698 | INFO | MainProcess | [Test k=333, w=61] Time: 461.63 seconds
2026-01-07 10:54:32,363 | INFO | Process-5 | Number of clauses before symmetry breaking: 1
2026-01-07 10:54:32,364 | INFO | Process-5 | Number of clauses after symmetry breaking: 166
2026-01-07 10:54:36,392 | INFO | Process-5 | Number of variables: 444112
2026-01-07 10:54:36,392 | INFO | Process-5 | Number of clauses: 2152370
2026-01-07 10:54:36,392 | INFO | Process-5 | Real nums of clauses: 2155781
2026-01-07 10:54:36,392 | INFO | Process-5 | Real nums of variables: 444110
2026-01-07 10:54:38,119 | INFO | Process-5 | CNF written to cnf/v2\P_n445_k333\P_n445_k333_w62.cnf
2026-01-07 10:54:38,119 | ERROR | Process-5 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:03:44,603 | INFO | MainProcess | No solution found 62
2026-01-07 11:03:44,603 | INFO | MainProcess | [Test k=333, w=62] Time: 552.9 seconds
2026-01-07 11:03:44,603 | INFO | MainProcess | $$$$
2026-01-07 11:03:44,603 | INFO | MainProcess | -61
2026-01-07 11:03:44,603 | INFO | MainProcess | $$$$
2026-01-07 11:03:44,603 | INFO | MainProcess | Time taken for P-can__445.mtx.rnd with k = 333: 1800.1518394947052 seconds
2026-01-07 11:03:44,603 | INFO | MainProcess | Maximum width before timeout for P-can__445.mtx.rnd is 61
2026-01-07 11:03:44,603 | INFO | MainProcess | time out
2026-01-07 11:03:45,083 | INFO | Process-6 | Number of clauses before symmetry breaking: 1
2026-01-07 11:03:45,084 | INFO | Process-6 | Number of clauses after symmetry breaking: 163
2026-01-07 11:03:47,395 | INFO | Process-6 | Number of variables: 482640
2026-01-07 11:03:47,396 | INFO | Process-6 | Number of clauses: 1504272
2026-01-07 11:03:47,396 | INFO | Process-6 | Real nums of clauses: 1507399
2026-01-07 11:03:47,396 | INFO | Process-6 | Real nums of variables: 482638
2026-01-07 11:03:48,529 | INFO | Process-6 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w144.cnf
2026-01-07 11:03:48,529 | ERROR | Process-6 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:04:17,985 | RESULT | Process-6 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:04:18,160 | INFO | MainProcess | Found a solution 144
2026-01-07 11:04:18,160 | INFO | MainProcess | [Test k=326, w=144] Time: 33.56 seconds
2026-01-07 11:04:18,597 | INFO | Process-7 | Number of clauses before symmetry breaking: 1
2026-01-07 11:04:18,598 | INFO | Process-7 | Number of clauses after symmetry breaking: 163
2026-01-07 11:04:20,930 | INFO | Process-7 | Number of variables: 482640
2026-01-07 11:04:20,930 | INFO | Process-7 | Number of clauses: 1504249
2026-01-07 11:04:20,930 | INFO | Process-7 | Real nums of clauses: 1507399
2026-01-07 11:04:20,930 | INFO | Process-7 | Real nums of variables: 482638
2026-01-07 11:04:22,078 | INFO | Process-7 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w145.cnf
2026-01-07 11:04:22,078 | ERROR | Process-7 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:05:46,401 | RESULT | Process-7 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:05:46,572 | INFO | MainProcess | Found a solution 145
2026-01-07 11:05:46,572 | INFO | MainProcess | [Test k=326, w=145] Time: 88.41 seconds
2026-01-07 11:05:47,213 | INFO | Process-8 | Number of clauses before symmetry breaking: 1
2026-01-07 11:05:47,214 | INFO | Process-8 | Number of clauses after symmetry breaking: 163
2026-01-07 11:05:49,605 | INFO | Process-8 | Number of variables: 482640
2026-01-07 11:05:49,605 | INFO | Process-8 | Number of clauses: 1504226
2026-01-07 11:05:49,606 | INFO | Process-8 | Real nums of clauses: 1507399
2026-01-07 11:05:49,606 | INFO | Process-8 | Real nums of variables: 482638
2026-01-07 11:05:50,737 | INFO | Process-8 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w146.cnf
2026-01-07 11:05:50,737 | ERROR | Process-8 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:06:24,640 | RESULT | Process-8 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:06:24,819 | INFO | MainProcess | Found a solution 146
2026-01-07 11:06:24,819 | INFO | MainProcess | [Test k=326, w=146] Time: 38.25 seconds
2026-01-07 11:06:25,304 | INFO | Process-9 | Number of clauses before symmetry breaking: 1
2026-01-07 11:06:25,304 | INFO | Process-9 | Number of clauses after symmetry breaking: 163
2026-01-07 11:06:27,621 | INFO | Process-9 | Number of variables: 482640
2026-01-07 11:06:27,621 | INFO | Process-9 | Number of clauses: 1504203
2026-01-07 11:06:27,621 | INFO | Process-9 | Real nums of clauses: 1507399
2026-01-07 11:06:27,621 | INFO | Process-9 | Real nums of variables: 482638
2026-01-07 11:06:28,742 | INFO | Process-9 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w147.cnf
2026-01-07 11:06:28,742 | ERROR | Process-9 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:06:58,501 | RESULT | Process-9 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:06:58,681 | INFO | MainProcess | Found a solution 147
2026-01-07 11:06:58,681 | INFO | MainProcess | [Test k=326, w=147] Time: 33.86 seconds
2026-01-07 11:06:59,084 | INFO | Process-10 | Number of clauses before symmetry breaking: 1
2026-01-07 11:06:59,086 | INFO | Process-10 | Number of clauses after symmetry breaking: 163
2026-01-07 11:07:01,510 | INFO | Process-10 | Number of variables: 482640
2026-01-07 11:07:01,510 | INFO | Process-10 | Number of clauses: 1504180
2026-01-07 11:07:01,511 | INFO | Process-10 | Real nums of clauses: 1507399
2026-01-07 11:07:01,511 | INFO | Process-10 | Real nums of variables: 482638
2026-01-07 11:07:02,654 | INFO | Process-10 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w148.cnf
2026-01-07 11:07:02,654 | ERROR | Process-10 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:08:33,983 | RESULT | Process-10 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:08:34,153 | INFO | MainProcess | Found a solution 148
2026-01-07 11:08:34,153 | INFO | MainProcess | [Test k=326, w=148] Time: 95.47 seconds
2026-01-07 11:08:34,591 | INFO | Process-11 | Number of clauses before symmetry breaking: 1
2026-01-07 11:08:34,592 | INFO | Process-11 | Number of clauses after symmetry breaking: 163
2026-01-07 11:08:36,920 | INFO | Process-11 | Number of variables: 482640
2026-01-07 11:08:36,920 | INFO | Process-11 | Number of clauses: 1504157
2026-01-07 11:08:36,920 | INFO | Process-11 | Real nums of clauses: 1507399
2026-01-07 11:08:36,920 | INFO | Process-11 | Real nums of variables: 482638
2026-01-07 11:08:38,082 | INFO | Process-11 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w149.cnf
2026-01-07 11:08:38,082 | ERROR | Process-11 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:10:06,465 | RESULT | Process-11 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:10:06,642 | INFO | MainProcess | Found a solution 149
2026-01-07 11:10:06,642 | INFO | MainProcess | [Test k=326, w=149] Time: 92.49 seconds
2026-01-07 11:10:07,131 | INFO | Process-12 | Number of clauses before symmetry breaking: 1
2026-01-07 11:10:07,132 | INFO | Process-12 | Number of clauses after symmetry breaking: 163
2026-01-07 11:10:09,526 | INFO | Process-12 | Number of variables: 482640
2026-01-07 11:10:09,526 | INFO | Process-12 | Number of clauses: 1504134
2026-01-07 11:10:09,526 | INFO | Process-12 | Real nums of clauses: 1507399
2026-01-07 11:10:09,526 | INFO | Process-12 | Real nums of variables: 482638
2026-01-07 11:10:10,680 | INFO | Process-12 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w150.cnf
2026-01-07 11:10:10,680 | ERROR | Process-12 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:12:23,846 | RESULT | Process-12 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:12:24,025 | INFO | MainProcess | Found a solution 150
2026-01-07 11:12:24,025 | INFO | MainProcess | [Test k=326, w=150] Time: 137.38 seconds
2026-01-07 11:12:24,938 | INFO | Process-13 | Number of clauses before symmetry breaking: 1
2026-01-07 11:12:24,938 | INFO | Process-13 | Number of clauses after symmetry breaking: 163
2026-01-07 11:12:27,281 | INFO | Process-13 | Number of variables: 482640
2026-01-07 11:12:27,282 | INFO | Process-13 | Number of clauses: 1504111
2026-01-07 11:12:27,282 | INFO | Process-13 | Real nums of clauses: 1507399
2026-01-07 11:12:27,282 | INFO | Process-13 | Real nums of variables: 482638
2026-01-07 11:12:28,474 | INFO | Process-13 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w151.cnf
2026-01-07 11:12:28,475 | ERROR | Process-13 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:14:47,916 | RESULT | Process-13 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:14:48,089 | INFO | MainProcess | Found a solution 151
2026-01-07 11:14:48,089 | INFO | MainProcess | [Test k=326, w=151] Time: 144.06 seconds
2026-01-07 11:14:48,956 | INFO | Process-14 | Number of clauses before symmetry breaking: 1
2026-01-07 11:14:48,957 | INFO | Process-14 | Number of clauses after symmetry breaking: 163
2026-01-07 11:14:51,326 | INFO | Process-14 | Number of variables: 482640
2026-01-07 11:14:51,326 | INFO | Process-14 | Number of clauses: 1504088
2026-01-07 11:14:51,326 | INFO | Process-14 | Real nums of clauses: 1507399
2026-01-07 11:14:51,326 | INFO | Process-14 | Real nums of variables: 482638
2026-01-07 11:14:52,496 | INFO | Process-14 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w152.cnf
2026-01-07 11:14:52,496 | ERROR | Process-14 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:15:35,043 | RESULT | Process-14 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:15:35,220 | INFO | MainProcess | Found a solution 152
2026-01-07 11:15:35,220 | INFO | MainProcess | [Test k=326, w=152] Time: 47.13 seconds
2026-01-07 11:15:35,916 | INFO | Process-15 | Number of clauses before symmetry breaking: 1
2026-01-07 11:15:35,917 | INFO | Process-15 | Number of clauses after symmetry breaking: 163
2026-01-07 11:15:38,284 | INFO | Process-15 | Number of variables: 482640
2026-01-07 11:15:38,284 | INFO | Process-15 | Number of clauses: 1504065
2026-01-07 11:15:38,284 | INFO | Process-15 | Real nums of clauses: 1507399
2026-01-07 11:15:38,284 | INFO | Process-15 | Real nums of variables: 482638
2026-01-07 11:15:39,413 | INFO | Process-15 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w153.cnf
2026-01-07 11:15:39,413 | ERROR | Process-15 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:20:28,509 | RESULT | Process-15 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:20:28,691 | INFO | MainProcess | Found a solution 153
2026-01-07 11:20:28,691 | INFO | MainProcess | [Test k=326, w=153] Time: 293.47 seconds
2026-01-07 11:20:29,502 | INFO | Process-16 | Number of clauses before symmetry breaking: 1
2026-01-07 11:20:29,503 | INFO | Process-16 | Number of clauses after symmetry breaking: 163
2026-01-07 11:20:31,847 | INFO | Process-16 | Number of variables: 482640
2026-01-07 11:20:31,848 | INFO | Process-16 | Number of clauses: 1504042
2026-01-07 11:20:31,848 | INFO | Process-16 | Real nums of clauses: 1507399
2026-01-07 11:20:31,848 | INFO | Process-16 | Real nums of variables: 482638
2026-01-07 11:20:32,987 | INFO | Process-16 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w154.cnf
2026-01-07 11:20:32,987 | ERROR | Process-16 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:22:27,379 | RESULT | Process-16 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:22:27,555 | INFO | MainProcess | Found a solution 154
2026-01-07 11:22:27,555 | INFO | MainProcess | [Test k=326, w=154] Time: 118.86 seconds
2026-01-07 11:22:28,378 | INFO | Process-17 | Number of clauses before symmetry breaking: 1
2026-01-07 11:22:28,379 | INFO | Process-17 | Number of clauses after symmetry breaking: 163
2026-01-07 11:22:30,755 | INFO | Process-17 | Number of variables: 482640
2026-01-07 11:22:30,755 | INFO | Process-17 | Number of clauses: 1504019
2026-01-07 11:22:30,755 | INFO | Process-17 | Real nums of clauses: 1507399
2026-01-07 11:22:30,755 | INFO | Process-17 | Real nums of variables: 482638
2026-01-07 11:22:31,914 | INFO | Process-17 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w155.cnf
2026-01-07 11:22:31,914 | ERROR | Process-17 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:29:00,370 | RESULT | Process-17 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-07 11:29:00,544 | INFO | MainProcess | Found a solution 155
2026-01-07 11:29:00,544 | INFO | MainProcess | [Test k=326, w=155] Time: 392.99 seconds
2026-01-07 11:29:01,455 | INFO | Process-18 | Number of clauses before symmetry breaking: 1
2026-01-07 11:29:01,456 | INFO | Process-18 | Number of clauses after symmetry breaking: 163
2026-01-07 11:29:03,750 | INFO | Process-18 | Number of variables: 482640
2026-01-07 11:29:03,750 | INFO | Process-18 | Number of clauses: 1503996
2026-01-07 11:29:03,751 | INFO | Process-18 | Real nums of clauses: 1507399
2026-01-07 11:29:03,751 | INFO | Process-18 | Real nums of variables: 482638
2026-01-07 11:29:04,843 | INFO | Process-18 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w156.cnf
2026-01-07 11:29:04,843 | ERROR | Process-18 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-07 11:33:44,723 | INFO | MainProcess | No solution found 156
2026-01-07 11:33:44,723 | INFO | MainProcess | [Test k=326, w=156] Time: 284.18 seconds
2026-01-07 11:33:44,723 | INFO | MainProcess | $$$$
2026-01-07 11:33:44,723 | INFO | MainProcess | -155
2026-01-07 11:33:44,723 | INFO | MainProcess | $$$$
2026-01-07 11:33:44,723 | INFO | MainProcess | Time taken for Q-494_bus.mtx.rnd with k = 326: 1800.120310306549 seconds
2026-01-07 11:33:44,723 | INFO | MainProcess | Maximum width before timeout for Q-494_bus.mtx.rnd is 155
2026-01-07 11:33:44,723 | INFO | MainProcess | time out
2026-01-07 11:33:45,106 | INFO | MainProcess | Data written to output/version2fixed/output_version_2_fixed_cadical_symmetry.xlsx
