2025-12-19 09:18:14,002 | INFO | MainProcess | === Start solve() ===
2025-12-19 09:18:14,604 | RESULT | Process-5 | [PAINLESS] Shortcut: UNSAT at width=6
2025-12-19 09:18:14,604 | RESULT | Process-5 | Time taken: 0.09136390686035156 seconds
2025-12-19 09:18:14,606 | INFO | MainProcess | No solution found 6
2025-12-19 09:18:14,606 | INFO | MainProcess | [Test k=18, w=6] Time: 0.09 seconds
2025-12-19 09:18:14,606 | INFO | MainProcess | $$$$
2025-12-19 09:18:14,606 | INFO | MainProcess | 5
2025-12-19 09:18:14,607 | INFO | MainProcess | $$$$
2025-12-19 09:18:14,607 | INFO | MainProcess | Time taken for B-ibm32.mtx.rnd with k = 18: 0.18131303787231445 seconds
2025-12-19 09:18:14,607 | INFO | MainProcess | Maximum width for B-ibm32.mtx.rnd is 5
2025-12-19 09:18:14,630 | INFO | Process-6 | Number of variables: 2420
2025-12-19 09:18:14,630 | INFO | Process-6 | Number of clauses: 7491
2025-12-19 09:18:14,646 | INFO | Process-6 | CNF written to cnf/v2/C_n39_k21/C_n39_k21_w8.cnf
2025-12-19 09:18:14,655 | INFO | Process-6 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/C_n39_k21/C_n39_k21_w8.cnf
2025-12-19 09:18:14,715 | INFO | Process-6 | [PAINLESS] status=SAT rc=10 time=0.06s
2025-12-19 09:18:14,715 | RESULT | Process-6 | [PAINLESS] result: status=SAT time=0.06s rc=10
2025-12-19 09:18:14,716 | RESULT | Process-6 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:14,718 | INFO | MainProcess | Found a solution 8
2025-12-19 09:18:14,718 | INFO | MainProcess | [Test k=21, w=8] Time: 0.1 seconds
2025-12-19 09:18:14,727 | INFO | Process-7 | Number of variables: 2420
2025-12-19 09:18:14,727 | INFO | Process-7 | Number of clauses: 7491
2025-12-19 09:18:14,745 | INFO | Process-7 | CNF written to cnf/v2/C_n39_k21/C_n39_k21_w9.cnf
2025-12-19 09:18:14,757 | INFO | Process-7 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/C_n39_k21/C_n39_k21_w9.cnf
2025-12-19 09:18:14,812 | INFO | Process-7 | [PAINLESS] status=SAT rc=10 time=0.05s
2025-12-19 09:18:14,812 | RESULT | Process-7 | [PAINLESS] result: status=SAT time=0.05s rc=10
2025-12-19 09:18:14,812 | RESULT | Process-7 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:14,814 | INFO | MainProcess | Found a solution 9
2025-12-19 09:18:14,814 | INFO | MainProcess | [Test k=21, w=9] Time: 0.1 seconds
2025-12-19 09:18:14,823 | INFO | Process-8 | Number of variables: 2420
2025-12-19 09:18:14,823 | INFO | Process-8 | Number of clauses: 7491
2025-12-19 09:18:14,844 | INFO | Process-8 | CNF written to cnf/v2/C_n39_k21/C_n39_k21_w10.cnf
2025-12-19 09:18:14,848 | INFO | Process-8 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/C_n39_k21/C_n39_k21_w10.cnf
2025-12-19 09:18:14,901 | INFO | Process-8 | [PAINLESS] status=SAT rc=10 time=0.05s
2025-12-19 09:18:14,901 | RESULT | Process-8 | [PAINLESS] result: status=SAT time=0.05s rc=10
2025-12-19 09:18:14,902 | RESULT | Process-8 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:14,903 | INFO | MainProcess | Found a solution 10
2025-12-19 09:18:14,904 | INFO | MainProcess | [Test k=21, w=10] Time: 0.09 seconds
2025-12-19 09:18:14,912 | INFO | Process-9 | Number of variables: 2420
2025-12-19 09:18:14,912 | INFO | Process-9 | Number of clauses: 7157
2025-12-19 09:18:14,928 | INFO | Process-9 | CNF written to cnf/v2/C_n39_k21/C_n39_k21_w11.cnf
2025-12-19 09:18:14,932 | INFO | Process-9 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/C_n39_k21/C_n39_k21_w11.cnf
2025-12-19 09:18:14,981 | INFO | Process-9 | [PAINLESS] status=UNSAT rc=20 time=0.05s
2025-12-19 09:18:14,981 | RESULT | Process-9 | [PAINLESS] result: status=UNSAT time=0.05s rc=20
2025-12-19 09:18:14,981 | RESULT | Process-9 | [PAINLESS] Shortcut: UNSAT at width=11
2025-12-19 09:18:14,981 | RESULT | Process-9 | Time taken: 0.0758976936340332 seconds
2025-12-19 09:18:14,983 | INFO | MainProcess | No solution found 11
2025-12-19 09:18:14,983 | INFO | MainProcess | [Test k=21, w=11] Time: 0.08 seconds
2025-12-19 09:18:14,983 | INFO | MainProcess | $$$$
2025-12-19 09:18:14,983 | INFO | MainProcess | 10
2025-12-19 09:18:14,984 | INFO | MainProcess | $$$$
2025-12-19 09:18:14,984 | INFO | MainProcess | Time taken for C-bcspwr01.mtx.rnd with k = 21: 0.3768124580383301 seconds
2025-12-19 09:18:14,984 | INFO | MainProcess | Maximum width for C-bcspwr01.mtx.rnd is 10
2025-12-19 09:18:15,009 | INFO | Process-10 | Number of variables: 4130
2025-12-19 09:18:15,010 | INFO | Process-10 | Number of clauses: 19741
2025-12-19 09:18:15,035 | INFO | Process-10 | CNF written to cnf/v2/D_n48_k29/D_n48_k29_w4.cnf
2025-12-19 09:18:15,038 | INFO | Process-10 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/D_n48_k29/D_n48_k29_w4.cnf
2025-12-19 09:18:15,175 | INFO | Process-10 | [PAINLESS] status=SAT rc=10 time=0.14s
2025-12-19 09:18:15,176 | RESULT | Process-10 | [PAINLESS] result: status=SAT time=0.14s rc=10
2025-12-19 09:18:15,177 | RESULT | Process-10 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:15,179 | INFO | MainProcess | Found a solution 4
2025-12-19 09:18:15,179 | INFO | MainProcess | [Test k=29, w=4] Time: 0.19 seconds
2025-12-19 09:18:15,194 | INFO | Process-11 | Number of variables: 4130
2025-12-19 09:18:15,194 | INFO | Process-11 | Number of clauses: 19741
2025-12-19 09:18:15,217 | INFO | Process-11 | CNF written to cnf/v2/D_n48_k29/D_n48_k29_w5.cnf
2025-12-19 09:18:15,221 | INFO | Process-11 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/D_n48_k29/D_n48_k29_w5.cnf
2025-12-19 09:18:11,570 | INFO | Process-11 | [PAINLESS] status=SAT rc=10 time=-3.65s
2025-12-19 09:18:11,571 | RESULT | Process-11 | [PAINLESS] result: status=SAT time=-3.65s rc=10
2025-12-19 09:18:11,571 | RESULT | Process-11 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:11,573 | INFO | MainProcess | Found a solution 5
2025-12-19 09:18:11,574 | INFO | MainProcess | [Test k=29, w=5] Time: -3.61 seconds
2025-12-19 09:18:11,588 | INFO | Process-12 | Number of variables: 4130
2025-12-19 09:18:11,588 | INFO | Process-12 | Number of clauses: 19741
2025-12-19 09:18:11,611 | INFO | Process-12 | CNF written to cnf/v2/D_n48_k29/D_n48_k29_w6.cnf
2025-12-19 09:18:11,615 | INFO | Process-12 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/D_n48_k29/D_n48_k29_w6.cnf
2025-12-19 09:18:11,699 | INFO | Process-12 | [PAINLESS] status=UNSAT rc=20 time=0.08s
2025-12-19 09:18:11,699 | RESULT | Process-12 | [PAINLESS] result: status=UNSAT time=0.08s rc=20
2025-12-19 09:18:11,700 | RESULT | Process-12 | [PAINLESS] Shortcut: UNSAT at width=6
2025-12-19 09:18:11,700 | RESULT | Process-12 | Time taken: 0.12462687492370605 seconds
2025-12-19 09:18:11,703 | INFO | MainProcess | No solution found 6
2025-12-19 09:18:11,703 | INFO | MainProcess | [Test k=29, w=6] Time: 0.13 seconds
2025-12-19 09:18:11,703 | INFO | MainProcess | $$$$
2025-12-19 09:18:11,703 | INFO | MainProcess | 5
2025-12-19 09:18:11,703 | INFO | MainProcess | $$$$
2025-12-19 09:18:11,703 | INFO | MainProcess | Time taken for D-bcsstk01.mtx.rnd with k = 29: -3.2804982662200928 seconds
2025-12-19 09:18:11,704 | INFO | MainProcess | Maximum width for D-bcsstk01.mtx.rnd is 5
2025-12-19 09:18:11,725 | INFO | Process-13 | Number of variables: 5098
2025-12-19 09:18:11,726 | INFO | Process-13 | Number of clauses: 15925
2025-12-19 09:18:11,742 | INFO | Process-13 | CNF written to cnf/v2/E_n49_k35/E_n49_k35_w15.cnf
2025-12-19 09:18:11,746 | INFO | Process-13 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/E_n49_k35/E_n49_k35_w15.cnf
2025-12-19 09:18:11,800 | INFO | Process-13 | [PAINLESS] status=SAT rc=10 time=0.05s
2025-12-19 09:18:11,800 | RESULT | Process-13 | [PAINLESS] result: status=SAT time=0.05s rc=10
2025-12-19 09:18:11,800 | RESULT | Process-13 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:11,803 | INFO | MainProcess | Found a solution 15
2025-12-19 09:18:11,803 | INFO | MainProcess | [Test k=35, w=15] Time: 0.09 seconds
2025-12-19 09:18:11,816 | INFO | Process-14 | Number of variables: 5098
2025-12-19 09:18:11,816 | INFO | Process-14 | Number of clauses: 15925
2025-12-19 09:18:11,836 | INFO | Process-14 | CNF written to cnf/v2/E_n49_k35/E_n49_k35_w16.cnf
2025-12-19 09:18:11,849 | INFO | Process-14 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/E_n49_k35/E_n49_k35_w16.cnf
2025-12-19 09:18:15,625 | INFO | Process-14 | [PAINLESS] status=SAT rc=10 time=3.78s
2025-12-19 09:18:15,625 | RESULT | Process-14 | [PAINLESS] result: status=SAT time=3.78s rc=10
2025-12-19 09:18:15,626 | RESULT | Process-14 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:15,628 | INFO | MainProcess | Found a solution 16
2025-12-19 09:18:15,628 | INFO | MainProcess | [Test k=35, w=16] Time: 3.82 seconds
2025-12-19 09:18:15,641 | INFO | Process-15 | Number of variables: 5098
2025-12-19 09:18:15,641 | INFO | Process-15 | Number of clauses: 15925
2025-12-19 09:18:15,661 | INFO | Process-15 | CNF written to cnf/v2/E_n49_k35/E_n49_k35_w17.cnf
2025-12-19 09:18:15,674 | INFO | Process-15 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/E_n49_k35/E_n49_k35_w17.cnf
2025-12-19 09:18:15,727 | INFO | Process-15 | [PAINLESS] status=SAT rc=10 time=0.05s
2025-12-19 09:18:15,728 | RESULT | Process-15 | [PAINLESS] result: status=SAT time=0.05s rc=10
2025-12-19 09:18:15,728 | RESULT | Process-15 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:15,730 | INFO | MainProcess | Found a solution 17
2025-12-19 09:18:15,731 | INFO | MainProcess | [Test k=35, w=17] Time: 0.1 seconds
2025-12-19 09:18:15,743 | INFO | Process-16 | Number of variables: 5098
2025-12-19 09:18:15,743 | INFO | Process-16 | Number of clauses: 15583
2025-12-19 09:18:15,769 | INFO | Process-16 | CNF written to cnf/v2/E_n49_k35/E_n49_k35_w18.cnf
2025-12-19 09:18:15,773 | INFO | Process-16 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/E_n49_k35/E_n49_k35_w18.cnf
2025-12-19 09:18:15,825 | INFO | Process-16 | [PAINLESS] status=UNSAT rc=20 time=0.05s
2025-12-19 09:18:15,825 | RESULT | Process-16 | [PAINLESS] result: status=UNSAT time=0.05s rc=20
2025-12-19 09:18:15,825 | RESULT | Process-16 | [PAINLESS] Shortcut: UNSAT at width=18
2025-12-19 09:18:15,826 | RESULT | Process-16 | Time taken: 0.09348416328430176 seconds
2025-12-19 09:18:15,828 | INFO | MainProcess | No solution found 18
2025-12-19 09:18:15,828 | INFO | MainProcess | [Test k=35, w=18] Time: 0.1 seconds
2025-12-19 09:18:15,828 | INFO | MainProcess | $$$$
2025-12-19 09:18:15,828 | INFO | MainProcess | 17
2025-12-19 09:18:15,828 | INFO | MainProcess | $$$$
2025-12-19 09:18:15,829 | INFO | MainProcess | Time taken for E-bcspwr02.mtx.rnd with k = 35: 4.1247618198394775 seconds
2025-12-19 09:18:15,829 | INFO | MainProcess | Maximum width for E-bcspwr02.mtx.rnd is 17
2025-12-19 09:18:15,853 | INFO | Process-17 | Number of variables: 5294
2025-12-19 09:18:15,853 | INFO | Process-17 | Number of clauses: 20421
2025-12-19 09:18:15,872 | INFO | Process-17 | CNF written to cnf/v2/F_n54_k33/F_n54_k33_w7.cnf
2025-12-19 09:18:15,883 | INFO | Process-17 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/F_n54_k33/F_n54_k33_w7.cnf
2025-12-19 09:18:15,939 | INFO | Process-17 | [PAINLESS] status=SAT rc=10 time=0.06s
2025-12-19 09:18:15,940 | RESULT | Process-17 | [PAINLESS] result: status=SAT time=0.06s rc=10
2025-12-19 09:18:15,940 | RESULT | Process-17 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:15,943 | INFO | MainProcess | Found a solution 7
2025-12-19 09:18:15,943 | INFO | MainProcess | [Test k=33, w=7] Time: 0.1 seconds
2025-12-19 09:18:15,957 | INFO | Process-18 | Number of variables: 5294
2025-12-19 09:18:15,958 | INFO | Process-18 | Number of clauses: 20421
2025-12-19 09:18:15,978 | INFO | Process-18 | CNF written to cnf/v2/F_n54_k33/F_n54_k33_w8.cnf
2025-12-19 09:18:15,981 | INFO | Process-18 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/F_n54_k33/F_n54_k33_w8.cnf
2025-12-19 09:18:16,037 | INFO | Process-18 | [PAINLESS] status=SAT rc=10 time=0.06s
2025-12-19 09:18:16,037 | RESULT | Process-18 | [PAINLESS] result: status=SAT time=0.06s rc=10
2025-12-19 09:18:16,038 | RESULT | Process-18 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:16,041 | INFO | MainProcess | Found a solution 8
2025-12-19 09:18:16,041 | INFO | MainProcess | [Test k=33, w=8] Time: 0.1 seconds
2025-12-19 09:18:16,055 | INFO | Process-19 | Number of variables: 5294
2025-12-19 09:18:16,056 | INFO | Process-19 | Number of clauses: 20421
2025-12-19 09:18:16,075 | INFO | Process-19 | CNF written to cnf/v2/F_n54_k33/F_n54_k33_w9.cnf
2025-12-19 09:18:16,078 | INFO | Process-19 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/F_n54_k33/F_n54_k33_w9.cnf
2025-12-19 09:18:16,135 | INFO | Process-19 | [PAINLESS] status=UNSAT rc=20 time=0.06s
2025-12-19 09:18:16,135 | RESULT | Process-19 | [PAINLESS] result: status=UNSAT time=0.06s rc=20
2025-12-19 09:18:16,136 | RESULT | Process-19 | [PAINLESS] Shortcut: UNSAT at width=9
2025-12-19 09:18:16,136 | RESULT | Process-19 | Time taken: 0.09316158294677734 seconds
2025-12-19 09:18:16,138 | INFO | MainProcess | No solution found 9
2025-12-19 09:18:16,138 | INFO | MainProcess | [Test k=33, w=9] Time: 0.1 seconds
2025-12-19 09:18:16,138 | INFO | MainProcess | $$$$
2025-12-19 09:18:16,138 | INFO | MainProcess | 8
2025-12-19 09:18:16,139 | INFO | MainProcess | $$$$
2025-12-19 09:18:16,139 | INFO | MainProcess | Time taken for F-curtis54.mtx.rnd with k = 33: 0.3099527359008789 seconds
2025-12-19 09:18:16,139 | INFO | MainProcess | Maximum width for F-curtis54.mtx.rnd is 8
2025-12-19 09:18:16,161 | INFO | Process-20 | Number of variables: 5246
2025-12-19 09:18:16,162 | INFO | Process-20 | Number of clauses: 19989
2025-12-19 09:18:16,184 | INFO | Process-20 | CNF written to cnf/v2/G_n57_k31/G_n57_k31_w6.cnf
2025-12-19 09:18:16,187 | INFO | Process-20 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/G_n57_k31/G_n57_k31_w6.cnf
2025-12-19 09:18:16,248 | INFO | Process-20 | [PAINLESS] status=SAT rc=10 time=0.06s
2025-12-19 09:18:16,248 | RESULT | Process-20 | [PAINLESS] result: status=SAT time=0.06s rc=10
2025-12-19 09:18:16,249 | RESULT | Process-20 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:16,252 | INFO | MainProcess | Found a solution 6
2025-12-19 09:18:16,252 | INFO | MainProcess | [Test k=31, w=6] Time: 0.1 seconds
2025-12-19 09:18:16,266 | INFO | Process-21 | Number of variables: 5246
2025-12-19 09:18:16,267 | INFO | Process-21 | Number of clauses: 19989
2025-12-19 09:18:16,287 | INFO | Process-21 | CNF written to cnf/v2/G_n57_k31/G_n57_k31_w7.cnf
2025-12-19 09:18:16,290 | INFO | Process-21 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/G_n57_k31/G_n57_k31_w7.cnf
2025-12-19 09:18:16,352 | INFO | Process-21 | [PAINLESS] status=SAT rc=10 time=0.06s
2025-12-19 09:18:16,352 | RESULT | Process-21 | [PAINLESS] result: status=SAT time=0.06s rc=10
2025-12-19 09:18:16,353 | RESULT | Process-21 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:16,355 | INFO | MainProcess | Found a solution 7
2025-12-19 09:18:16,356 | INFO | MainProcess | [Test k=31, w=7] Time: 0.1 seconds
2025-12-19 09:18:16,370 | INFO | Process-22 | Number of variables: 5246
2025-12-19 09:18:16,370 | INFO | Process-22 | Number of clauses: 19989
2025-12-19 09:18:16,392 | INFO | Process-22 | CNF written to cnf/v2/G_n57_k31/G_n57_k31_w8.cnf
2025-12-19 09:18:16,408 | INFO | Process-22 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/G_n57_k31/G_n57_k31_w8.cnf
2025-12-19 09:18:16,469 | INFO | Process-22 | [PAINLESS] status=UNSAT rc=20 time=0.06s
2025-12-19 09:18:16,469 | RESULT | Process-22 | [PAINLESS] result: status=UNSAT time=0.06s rc=20
2025-12-19 09:18:16,469 | RESULT | Process-22 | [PAINLESS] Shortcut: UNSAT at width=8
2025-12-19 09:18:16,469 | RESULT | Process-22 | Time taken: 0.11183643341064453 seconds
2025-12-19 09:18:16,471 | INFO | MainProcess | No solution found 8
2025-12-19 09:18:16,472 | INFO | MainProcess | [Test k=31, w=8] Time: 0.12 seconds
2025-12-19 09:18:16,472 | INFO | MainProcess | $$$$
2025-12-19 09:18:16,472 | INFO | MainProcess | 7
2025-12-19 09:18:16,472 | INFO | MainProcess | $$$$
2025-12-19 09:18:16,472 | INFO | MainProcess | Time taken for G-will57.mtx.rnd with k = 31: 0.3332550525665283 seconds
2025-12-19 09:18:16,472 | INFO | MainProcess | Maximum width for G-will57.mtx.rnd is 7
2025-12-19 09:18:16,506 | INFO | Process-23 | Number of variables: 6492
2025-12-19 09:18:16,507 | INFO | Process-23 | Number of clauses: 35817
2025-12-19 09:18:16,531 | INFO | Process-23 | CNF written to cnf/v2/H_n59_k37/H_n59_k37_w5.cnf
2025-12-19 09:18:16,536 | INFO | Process-23 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/H_n59_k37/H_n59_k37_w5.cnf
2025-12-19 09:18:16,603 | INFO | Process-23 | [PAINLESS] status=SAT rc=10 time=0.07s
2025-12-19 09:18:16,603 | RESULT | Process-23 | [PAINLESS] result: status=SAT time=0.07s rc=10
2025-12-19 09:18:16,604 | RESULT | Process-23 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:16,607 | INFO | MainProcess | Found a solution 5
2025-12-19 09:18:16,607 | INFO | MainProcess | [Test k=37, w=5] Time: 0.12 seconds
2025-12-19 09:18:16,629 | INFO | Process-24 | Number of variables: 6492
2025-12-19 09:18:16,630 | INFO | Process-24 | Number of clauses: 35817
2025-12-19 09:18:16,656 | INFO | Process-24 | CNF written to cnf/v2/H_n59_k37/H_n59_k37_w6.cnf
2025-12-19 09:18:16,659 | INFO | Process-24 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/H_n59_k37/H_n59_k37_w6.cnf
2025-12-19 09:18:17,463 | INFO | Process-24 | [PAINLESS] status=UNSAT rc=20 time=0.80s
2025-12-19 09:18:17,463 | RESULT | Process-24 | [PAINLESS] result: status=UNSAT time=0.80s rc=20
2025-12-19 09:18:17,463 | RESULT | Process-24 | [PAINLESS] Shortcut: UNSAT at width=6
2025-12-19 09:18:17,464 | RESULT | Process-24 | Time taken: 0.8543925285339355 seconds
2025-12-19 09:18:17,467 | INFO | MainProcess | No solution found 6
2025-12-19 09:18:17,467 | INFO | MainProcess | [Test k=37, w=6] Time: 0.86 seconds
2025-12-19 09:18:17,467 | INFO | MainProcess | $$$$
2025-12-19 09:18:17,467 | INFO | MainProcess | 5
2025-12-19 09:18:17,467 | INFO | MainProcess | $$$$
2025-12-19 09:18:17,467 | INFO | MainProcess | Time taken for H-impcol_b.mtx.rnd with k = 37: 0.9949977397918701 seconds
2025-12-19 09:18:17,467 | INFO | MainProcess | Maximum width for H-impcol_b.mtx.rnd is 5
2025-12-19 09:18:17,517 | INFO | Process-25 | Number of variables: 17002
2025-12-19 09:18:17,517 | INFO | Process-25 | Number of clauses: 68853
2025-12-19 09:18:17,555 | INFO | Process-25 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w15.cnf
2025-12-19 09:18:17,559 | INFO | Process-25 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/I_n85_k67/I_n85_k67_w15.cnf
2025-12-19 09:18:17,680 | INFO | Process-25 | [PAINLESS] status=SAT rc=10 time=0.12s
2025-12-19 09:18:17,681 | RESULT | Process-25 | [PAINLESS] result: status=SAT time=0.12s rc=10
2025-12-19 09:18:17,682 | RESULT | Process-25 | [VALIDATE][PAINLESS] True | VALID SOLUTION
2025-12-19 09:18:17,688 | INFO | MainProcess | Found a solution 15
2025-12-19 09:18:17,688 | INFO | MainProcess | [Test k=67, w=15] Time: 0.21 seconds
2025-12-19 09:18:17,727 | INFO | Process-26 | Number of variables: 17002
2025-12-19 09:18:17,727 | INFO | Process-26 | Number of clauses: 68853
2025-12-19 09:18:17,771 | INFO | Process-26 | CNF written to cnf/v2/I_n85_k67/I_n85_k67_w16.cnf
2025-12-19 09:18:17,777 | INFO | Process-26 | [PAINLESS] Running: ./painless/build/release/painless_release -c=4 -solver=cckk cnf/v2/I_n85_k67/I_n85_k67_w16.cnf
