2025-12-18 15:56:56,267 | INFO | MainProcess | === Start solve() ===
2025-12-18 15:57:01,136 | ERROR | Process-9 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:01,137 | RESULT | Process-9 | No solution exists
2025-12-18 15:57:01,137 | RESULT | Process-9 | Time taken: 0.011000394821166992 seconds
2025-12-18 15:57:01,173 | INFO | MainProcess | No solution found 11
2025-12-18 15:57:01,173 | INFO | MainProcess | [Test k=21, w=11] Time: 0.48 seconds
2025-12-18 15:57:01,173 | INFO | MainProcess | $$$$
2025-12-18 15:57:01,173 | INFO | MainProcess | 10
2025-12-18 15:57:01,173 | INFO | MainProcess | $$$$
2025-12-18 15:57:01,173 | INFO | MainProcess | Time taken for C-bcspwr01.mtx.rnd with k = 21: 2.300403594970703 seconds
2025-12-18 15:57:01,173 | INFO | MainProcess | Maximum width for C-bcspwr01.mtx.rnd is 10
2025-12-18 15:57:01,632 | INFO | Process-10 | Number of variables: 4130
2025-12-18 15:57:01,632 | INFO | Process-10 | Number of clauses: 19741
2025-12-18 15:57:01,648 | INFO | Process-10 | CNF written to cnf/v2\D_n48_k29\D_n48_k29_w4.cnf
2025-12-18 15:57:01,649 | ERROR | Process-10 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:01,656 | RESULT | Process-10 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:01,693 | INFO | MainProcess | Found a solution 4
2025-12-18 15:57:01,693 | INFO | MainProcess | [Test k=29, w=4] Time: 0.52 seconds
2025-12-18 15:57:02,204 | INFO | Process-11 | Number of variables: 4130
2025-12-18 15:57:02,205 | INFO | Process-11 | Number of clauses: 19741
2025-12-18 15:57:02,225 | INFO | Process-11 | CNF written to cnf/v2\D_n48_k29\D_n48_k29_w5.cnf
2025-12-18 15:57:02,226 | ERROR | Process-11 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:02,242 | RESULT | Process-11 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:02,280 | INFO | MainProcess | Found a solution 5
2025-12-18 15:57:02,280 | INFO | MainProcess | [Test k=29, w=5] Time: 0.59 seconds
2025-12-18 15:57:02,851 | INFO | Process-12 | Number of variables: 4130
2025-12-18 15:57:02,851 | INFO | Process-12 | Number of clauses: 19741
2025-12-18 15:57:02,861 | INFO | Process-12 | CNF written to cnf/v2\D_n48_k29\D_n48_k29_w6.cnf
2025-12-18 15:57:02,861 | ERROR | Process-12 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:02,880 | RESULT | Process-12 | No solution exists
2025-12-18 15:57:02,881 | RESULT | Process-12 | Time taken: 0.043505191802978516 seconds
2025-12-18 15:57:02,918 | INFO | MainProcess | No solution found 6
2025-12-18 15:57:02,918 | INFO | MainProcess | [Test k=29, w=6] Time: 0.64 seconds
2025-12-18 15:57:02,919 | INFO | MainProcess | $$$$
2025-12-18 15:57:02,919 | INFO | MainProcess | 5
2025-12-18 15:57:02,919 | INFO | MainProcess | $$$$
2025-12-18 15:57:02,919 | INFO | MainProcess | Time taken for D-bcsstk01.mtx.rnd with k = 29: 1.7459890842437744 seconds
2025-12-18 15:57:02,919 | INFO | MainProcess | Maximum width for D-bcsstk01.mtx.rnd is 5
2025-12-18 15:57:03,463 | INFO | Process-13 | Number of variables: 5098
2025-12-18 15:57:03,463 | INFO | Process-13 | Number of clauses: 15925
2025-12-18 15:57:03,476 | INFO | Process-13 | CNF written to cnf/v2\E_n49_k35\E_n49_k35_w15.cnf
2025-12-18 15:57:03,476 | ERROR | Process-13 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:03,482 | RESULT | Process-13 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:03,512 | INFO | MainProcess | Found a solution 15
2025-12-18 15:57:03,512 | INFO | MainProcess | [Test k=35, w=15] Time: 0.59 seconds
2025-12-18 15:57:03,992 | INFO | Process-14 | Number of variables: 5098
2025-12-18 15:57:03,992 | INFO | Process-14 | Number of clauses: 15925
2025-12-18 15:57:04,006 | INFO | Process-14 | CNF written to cnf/v2\E_n49_k35\E_n49_k35_w16.cnf
2025-12-18 15:57:04,006 | ERROR | Process-14 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:04,314 | RESULT | Process-14 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:04,371 | INFO | MainProcess | Found a solution 16
2025-12-18 15:57:04,371 | INFO | MainProcess | [Test k=35, w=16] Time: 0.86 seconds
2025-12-18 15:57:04,972 | INFO | Process-15 | Number of variables: 5098
2025-12-18 15:57:04,973 | INFO | Process-15 | Number of clauses: 15925
2025-12-18 15:57:04,986 | INFO | Process-15 | CNF written to cnf/v2\E_n49_k35\E_n49_k35_w17.cnf
2025-12-18 15:57:04,986 | ERROR | Process-15 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:05,384 | RESULT | Process-15 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:05,424 | INFO | MainProcess | Found a solution 17
2025-12-18 15:57:05,424 | INFO | MainProcess | [Test k=35, w=17] Time: 1.05 seconds
2025-12-18 15:57:06,038 | INFO | Process-16 | Number of variables: 5098
2025-12-18 15:57:06,038 | INFO | Process-16 | Number of clauses: 15583
2025-12-18 15:57:06,051 | INFO | Process-16 | CNF written to cnf/v2\E_n49_k35\E_n49_k35_w18.cnf
2025-12-18 15:57:06,051 | ERROR | Process-16 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:06,051 | RESULT | Process-16 | No solution exists
2025-12-18 15:57:06,051 | RESULT | Process-16 | Time taken: 0.0315089225769043 seconds
2025-12-18 15:57:06,096 | INFO | MainProcess | No solution found 18
2025-12-18 15:57:06,096 | INFO | MainProcess | [Test k=35, w=18] Time: 0.67 seconds
2025-12-18 15:57:06,096 | INFO | MainProcess | $$$$
2025-12-18 15:57:06,096 | INFO | MainProcess | 17
2025-12-18 15:57:06,096 | INFO | MainProcess | $$$$
2025-12-18 15:57:06,096 | INFO | MainProcess | Time taken for E-bcspwr02.mtx.rnd with k = 35: 3.1769280433654785 seconds
2025-12-18 15:57:06,096 | INFO | MainProcess | Maximum width for E-bcspwr02.mtx.rnd is 17
2025-12-18 15:57:06,620 | INFO | Process-17 | Number of variables: 5294
2025-12-18 15:57:06,620 | INFO | Process-17 | Number of clauses: 20421
2025-12-18 15:57:06,633 | INFO | Process-17 | CNF written to cnf/v2\F_n54_k33\F_n54_k33_w7.cnf
2025-12-18 15:57:06,633 | ERROR | Process-17 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:06,656 | RESULT | Process-17 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:06,699 | INFO | MainProcess | Found a solution 7
2025-12-18 15:57:06,699 | INFO | MainProcess | [Test k=33, w=7] Time: 0.59 seconds
2025-12-18 15:57:07,213 | INFO | Process-18 | Number of variables: 5294
2025-12-18 15:57:07,213 | INFO | Process-18 | Number of clauses: 20421
2025-12-18 15:57:07,229 | INFO | Process-18 | CNF written to cnf/v2\F_n54_k33\F_n54_k33_w8.cnf
2025-12-18 15:57:07,229 | ERROR | Process-18 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:07,273 | RESULT | Process-18 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:07,314 | INFO | MainProcess | Found a solution 8
2025-12-18 15:57:07,314 | INFO | MainProcess | [Test k=33, w=8] Time: 0.61 seconds
2025-12-18 15:57:07,811 | INFO | Process-19 | Number of variables: 5294
2025-12-18 15:57:07,811 | INFO | Process-19 | Number of clauses: 20421
2025-12-18 15:57:07,827 | INFO | Process-19 | CNF written to cnf/v2\F_n54_k33\F_n54_k33_w9.cnf
2025-12-18 15:57:07,827 | ERROR | Process-19 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:07,835 | RESULT | Process-19 | No solution exists
2025-12-18 15:57:07,835 | RESULT | Process-19 | Time taken: 0.04700326919555664 seconds
2025-12-18 15:57:07,874 | INFO | MainProcess | No solution found 9
2025-12-18 15:57:07,874 | INFO | MainProcess | [Test k=33, w=9] Time: 0.56 seconds
2025-12-18 15:57:07,874 | INFO | MainProcess | $$$$
2025-12-18 15:57:07,875 | INFO | MainProcess | 8
2025-12-18 15:57:07,875 | INFO | MainProcess | $$$$
2025-12-18 15:57:07,875 | INFO | MainProcess | Time taken for F-curtis54.mtx.rnd with k = 33: 1.779334306716919 seconds
2025-12-18 15:57:07,875 | INFO | MainProcess | Maximum width for F-curtis54.mtx.rnd is 8
2025-12-18 15:57:08,406 | INFO | Process-20 | Number of variables: 5246
2025-12-18 15:57:08,406 | INFO | Process-20 | Number of clauses: 19989
2025-12-18 15:57:08,420 | INFO | Process-20 | CNF written to cnf/v2\G_n57_k31\G_n57_k31_w6.cnf
2025-12-18 15:57:08,420 | ERROR | Process-20 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:08,430 | RESULT | Process-20 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:08,460 | INFO | MainProcess | Found a solution 6
2025-12-18 15:57:08,460 | INFO | MainProcess | [Test k=31, w=6] Time: 0.58 seconds
2025-12-18 15:57:08,976 | INFO | Process-21 | Number of variables: 5246
2025-12-18 15:57:08,977 | INFO | Process-21 | Number of clauses: 19989
2025-12-18 15:57:08,992 | INFO | Process-21 | CNF written to cnf/v2\G_n57_k31\G_n57_k31_w7.cnf
2025-12-18 15:57:08,992 | ERROR | Process-21 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:09,084 | RESULT | Process-21 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:09,124 | INFO | MainProcess | Found a solution 7
2025-12-18 15:57:09,124 | INFO | MainProcess | [Test k=31, w=7] Time: 0.66 seconds
2025-12-18 15:57:09,650 | INFO | Process-22 | Number of variables: 5246
2025-12-18 15:57:09,650 | INFO | Process-22 | Number of clauses: 19989
2025-12-18 15:57:09,664 | INFO | Process-22 | CNF written to cnf/v2\G_n57_k31\G_n57_k31_w8.cnf
2025-12-18 15:57:09,664 | ERROR | Process-22 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:09,675 | RESULT | Process-22 | No solution exists
2025-12-18 15:57:09,675 | RESULT | Process-22 | Time taken: 0.04450631141662598 seconds
2025-12-18 15:57:09,715 | INFO | MainProcess | No solution found 8
2025-12-18 15:57:09,715 | INFO | MainProcess | [Test k=31, w=8] Time: 0.59 seconds
2025-12-18 15:57:09,716 | INFO | MainProcess | $$$$
2025-12-18 15:57:09,716 | INFO | MainProcess | 7
2025-12-18 15:57:09,716 | INFO | MainProcess | $$$$
2025-12-18 15:57:09,716 | INFO | MainProcess | Time taken for G-will57.mtx.rnd with k = 31: 1.8411180973052979 seconds
2025-12-18 15:57:09,716 | INFO | MainProcess | Maximum width for G-will57.mtx.rnd is 7
2025-12-18 15:57:10,242 | INFO | Process-23 | Number of variables: 6492
2025-12-18 15:57:10,242 | INFO | Process-23 | Number of clauses: 35817
2025-12-18 15:57:10,269 | INFO | Process-23 | CNF written to cnf/v2\H_n59_k37\H_n59_k37_w5.cnf
2025-12-18 15:57:10,269 | ERROR | Process-23 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:10,282 | RESULT | Process-23 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:10,323 | INFO | MainProcess | Found a solution 5
2025-12-18 15:57:10,323 | INFO | MainProcess | [Test k=37, w=5] Time: 0.6 seconds
2025-12-18 15:57:10,802 | INFO | Process-24 | Number of variables: 6492
2025-12-18 15:57:10,802 | INFO | Process-24 | Number of clauses: 35817
2025-12-18 15:57:10,830 | INFO | Process-24 | CNF written to cnf/v2\H_n59_k37\H_n59_k37_w6.cnf
2025-12-18 15:57:10,830 | ERROR | Process-24 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:12,165 | RESULT | Process-24 | No solution exists
2025-12-18 15:57:12,165 | RESULT | Process-24 | Time taken: 1.401202917098999 seconds
2025-12-18 15:57:12,206 | INFO | MainProcess | No solution found 6
2025-12-18 15:57:12,206 | INFO | MainProcess | [Test k=37, w=6] Time: 1.88 seconds
2025-12-18 15:57:12,206 | INFO | MainProcess | $$$$
2025-12-18 15:57:12,206 | INFO | MainProcess | 5
2025-12-18 15:57:12,206 | INFO | MainProcess | $$$$
2025-12-18 15:57:12,206 | INFO | MainProcess | Time taken for H-impcol_b.mtx.rnd with k = 37: 2.490084171295166 seconds
2025-12-18 15:57:12,206 | INFO | MainProcess | Maximum width for H-impcol_b.mtx.rnd is 5
2025-12-18 15:57:12,742 | INFO | Process-25 | Number of variables: 17002
2025-12-18 15:57:12,742 | INFO | Process-25 | Number of clauses: 68853
2025-12-18 15:57:12,799 | INFO | Process-25 | CNF written to cnf/v2\I_n85_k67\I_n85_k67_w15.cnf
2025-12-18 15:57:12,799 | ERROR | Process-25 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:13,717 | RESULT | Process-25 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:13,758 | INFO | MainProcess | Found a solution 15
2025-12-18 15:57:13,758 | INFO | MainProcess | [Test k=67, w=15] Time: 1.54 seconds
2025-12-18 15:57:14,275 | INFO | Process-26 | Number of variables: 17002
2025-12-18 15:57:14,276 | INFO | Process-26 | Number of clauses: 68853
2025-12-18 15:57:14,346 | INFO | Process-26 | CNF written to cnf/v2\I_n85_k67\I_n85_k67_w16.cnf
2025-12-18 15:57:14,346 | ERROR | Process-26 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:15,691 | RESULT | Process-26 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:15,734 | INFO | MainProcess | Found a solution 16
2025-12-18 15:57:15,734 | INFO | MainProcess | [Test k=67, w=16] Time: 1.98 seconds
2025-12-18 15:57:16,391 | INFO | Process-27 | Number of variables: 17002
2025-12-18 15:57:16,392 | INFO | Process-27 | Number of clauses: 68853
2025-12-18 15:57:16,446 | INFO | Process-27 | CNF written to cnf/v2\I_n85_k67\I_n85_k67_w17.cnf
2025-12-18 15:57:16,446 | ERROR | Process-27 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:20,489 | RESULT | Process-27 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:20,533 | INFO | MainProcess | Found a solution 17
2025-12-18 15:57:20,533 | INFO | MainProcess | [Test k=67, w=17] Time: 4.8 seconds
2025-12-18 15:57:21,112 | INFO | Process-28 | Number of variables: 17002
2025-12-18 15:57:21,112 | INFO | Process-28 | Number of clauses: 68853
2025-12-18 15:57:21,168 | INFO | Process-28 | CNF written to cnf/v2\I_n85_k67\I_n85_k67_w18.cnf
2025-12-18 15:57:21,168 | ERROR | Process-28 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:57:25,579 | RESULT | Process-28 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:57:25,627 | INFO | MainProcess | Found a solution 18
2025-12-18 15:57:25,627 | INFO | MainProcess | [Test k=67, w=18] Time: 5.09 seconds
2025-12-18 15:57:26,283 | INFO | Process-29 | Number of variables: 17002
2025-12-18 15:57:26,283 | INFO | Process-29 | Number of clauses: 68853
2025-12-18 15:57:26,338 | INFO | Process-29 | CNF written to cnf/v2\I_n85_k67\I_n85_k67_w19.cnf
2025-12-18 15:57:26,338 | ERROR | Process-29 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 15:58:38,613 | RESULT | Process-29 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 15:58:38,659 | INFO | MainProcess | Found a solution 19
2025-12-18 15:58:38,659 | INFO | MainProcess | [Test k=67, w=19] Time: 73.03 seconds
2025-12-18 15:58:39,278 | INFO | Process-30 | Number of variables: 17002
2025-12-18 15:58:39,278 | INFO | Process-30 | Number of clauses: 68853
2025-12-18 15:58:39,330 | INFO | Process-30 | CNF written to cnf/v2\I_n85_k67\I_n85_k67_w20.cnf
2025-12-18 15:58:39,330 | ERROR | Process-30 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:12,251 | INFO | MainProcess | No solution found 20
2025-12-18 16:27:12,251 | INFO | MainProcess | [Test k=67, w=20] Time: 1713.59 seconds
2025-12-18 16:27:12,251 | INFO | MainProcess | $$$$
2025-12-18 16:27:12,251 | INFO | MainProcess | -19
2025-12-18 16:27:12,251 | INFO | MainProcess | $$$$
2025-12-18 16:27:12,251 | INFO | MainProcess | Time taken for I-ash85.mtx.rnd with k = 67: 1800.044469833374 seconds
2025-12-18 16:27:12,251 | INFO | MainProcess | Maximum width before timeout for I-ash85.mtx.rnd is 19
2025-12-18 16:27:12,251 | INFO | MainProcess | time out
2025-12-18 16:27:12,785 | INFO | Process-31 | Number of variables: 16702
2025-12-18 16:27:12,785 | INFO | Process-31 | Number of clauses: 66420
2025-12-18 16:27:12,835 | INFO | Process-31 | CNF written to cnf/v2\J_n100_k56\J_n100_k56_w17.cnf
2025-12-18 16:27:12,835 | ERROR | Process-31 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:12,860 | RESULT | Process-31 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 16:27:12,903 | INFO | MainProcess | Found a solution 17
2025-12-18 16:27:12,903 | INFO | MainProcess | [Test k=56, w=17] Time: 0.64 seconds
2025-12-18 16:27:13,444 | INFO | Process-32 | Number of variables: 16702
2025-12-18 16:27:13,444 | INFO | Process-32 | Number of clauses: 66420
2025-12-18 16:27:13,493 | INFO | Process-32 | CNF written to cnf/v2\J_n100_k56\J_n100_k56_w18.cnf
2025-12-18 16:27:13,493 | ERROR | Process-32 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:14,206 | RESULT | Process-32 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 16:27:14,250 | INFO | MainProcess | Found a solution 18
2025-12-18 16:27:14,250 | INFO | MainProcess | [Test k=56, w=18] Time: 1.35 seconds
2025-12-18 16:27:14,725 | INFO | Process-33 | Number of variables: 16702
2025-12-18 16:27:14,725 | INFO | Process-33 | Number of clauses: 66420
2025-12-18 16:27:14,773 | INFO | Process-33 | CNF written to cnf/v2\J_n100_k56\J_n100_k56_w19.cnf
2025-12-18 16:27:14,773 | ERROR | Process-33 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:14,822 | RESULT | Process-33 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 16:27:14,865 | INFO | MainProcess | Found a solution 19
2025-12-18 16:27:14,865 | INFO | MainProcess | [Test k=56, w=19] Time: 0.62 seconds
2025-12-18 16:27:15,349 | INFO | Process-34 | Number of variables: 16702
2025-12-18 16:27:15,349 | INFO | Process-34 | Number of clauses: 66420
2025-12-18 16:27:15,395 | INFO | Process-34 | CNF written to cnf/v2\J_n100_k56\J_n100_k56_w20.cnf
2025-12-18 16:27:15,395 | ERROR | Process-34 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:15,465 | RESULT | Process-34 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 16:27:15,506 | INFO | MainProcess | Found a solution 20
2025-12-18 16:27:15,507 | INFO | MainProcess | [Test k=56, w=20] Time: 0.64 seconds
2025-12-18 16:27:16,040 | INFO | Process-35 | Number of variables: 16702
2025-12-18 16:27:16,040 | INFO | Process-35 | Number of clauses: 66420
2025-12-18 16:27:16,089 | INFO | Process-35 | CNF written to cnf/v2\J_n100_k56\J_n100_k56_w21.cnf
2025-12-18 16:27:16,089 | ERROR | Process-35 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:16,746 | RESULT | Process-35 | [VALIDATE][PYSAT] True | VALID SOLUTION
2025-12-18 16:27:16,787 | INFO | MainProcess | Found a solution 21
2025-12-18 16:27:16,788 | INFO | MainProcess | [Test k=56, w=21] Time: 1.28 seconds
2025-12-18 16:27:17,310 | INFO | Process-36 | Number of variables: 16702
2025-12-18 16:27:17,310 | INFO | Process-36 | Number of clauses: 66420
2025-12-18 16:27:17,352 | INFO | Process-36 | CNF written to cnf/v2\J_n100_k56\J_n100_k56_w22.cnf
2025-12-18 16:27:17,352 | ERROR | Process-36 | Some thing wrong with PAINLESS, Solving with PySAT...
2025-12-18 16:27:45,086 | RESULT | Process-36 | No solution exists
2025-12-18 16:27:45,086 | RESULT | Process-36 | Time taken: 27.863282680511475 seconds
2025-12-18 16:27:45,127 | INFO | MainProcess | No solution found 22
2025-12-18 16:27:45,127 | INFO | MainProcess | [Test k=56, w=22] Time: 28.34 seconds
2025-12-18 16:27:45,128 | INFO | MainProcess | $$$$
2025-12-18 16:27:45,128 | INFO | MainProcess | 21
2025-12-18 16:27:45,128 | INFO | MainProcess | $$$$
2025-12-18 16:27:45,128 | INFO | MainProcess | Time taken for J-nos4.mtx.rnd with k = 56: 32.87734818458557 seconds
2025-12-18 16:27:45,128 | INFO | MainProcess | Maximum width for J-nos4.mtx.rnd is 21
2025-12-18 16:27:45,659 | INFO | Process-37 | Number of variables: 27965
2025-12-18 16:27:45,659 | INFO | Process-37 | Number of clauses: 90935
